QN6,QN7,QN8,QN9,QN10,QN11,QN12,QN13,QN14,QN15,QN16,QN17,QN18,QN19,QN20,QN21,QN22,QN23,QN24,QN25,QN26,QN27,QN28,QN29,QN30,QN31,QN32,QN33,QN34,QN35,QN36,QN37,QN38,QN39,QN40,QN41,QN42,QN43,QN44,QN45,QN46,QN47,QN48,QN49,QN50,QN51,QN52,QN53,QN54,QN55,QN56,QN57,QN58
0.09202980860000655,-0.022685523454426183,-0.040360182364745416,-0.0019509270273032511,0.09038429396984737,0.08403197370792084,0.03393555678185495,0.06452641182950496,0.044896118607209885,0.25181898511431655,0.21488538060434215,0.2484607596496744,-0.06814446316496572,0.015268036987297258,1.0,,0.11517391303392188,0.12735208073924398,0.08781920662059862,0.12247550069048622,0.20850857787869212,-0.012938761918896587,0.05972758308983908,0.06872448045002623,0.09528917187099975,-0.08284270214883924,0.10407075187188465,0.01475944352219091,0.015429741567410681,0.06902569660910478,-0.029405301331255195,0.022677569446493108,0.044776046127472435,0.10319538296447384,0.045206386640414785,0.06281892572590639,0.1012515904461909,0.12001014695159275,0.08660491236031406,0.0933350286620138,0.044147921432176974,0.01949116970255696,-0.005226747593847945,0.010605114301505823,-0.04515108031299322,-0.0329373600000197,-0.006934346231019873,0.14885399930989343,0.053026544347939235,-0.0045862890153804126,-0.07439618376944014,0.04907998053459578,0.10702302119013828
0.022943344663195156,0.007825900118504555,0.008300917130978303,-0.03572470948623982,0.028959940605448126,0.002708628537423245,-0.008407437882650687,-0.050421889793936414,-0.037051014196219666,0.0630850907229142,0.07653374215172894,0.0598483358074116,0.11306882694726016,0.13133608650452794,,1.0,-0.042938390078954336,-0.03798263534883129,-0.006549239495764641,-0.01629163954605902,0.006222835063598844,0.00022437818027093488,-0.0011442222762033417,-0.052393525076950054,-0.024497577786630656,0.006218674591254376,0.0178140499589489,-0.0009206299187573266,0.026390626572853,-0.0608741572107272,-0.026089731288869798,-0.07370076061597225,-0.04981149491150227,-0.02284962736905464,0.022330598567359753,-0.03833407525986906,-0.016428784112176128,-0.005787641215256001,0.005945457096792479,0.003719251035518027,0.004436866322866123,0.013190924121783984,0.04516044526019526,0.029728339407893774,-0.0073899625485723125,-0.02374688358157655,-0.029501705152008964,0.014653551989111353,-0.007941041893442021,-0.0799878472408342,-0.010321228733867396,-0.032881397252116806,0.011019384740690637
0.07295016256660418,0.028915175821942724,-0.024298337526868958,-0.034592836516063784,0.02863297053771789,0.022583979243012926,0.0389905777005346,0.027883495357661173,0.031248233843513735,0.06214428093579417,0.020959623167682018,0.07953294279125694,-0.029741529234363403,-0.021294021250974734,0.11517391303392188,-0.042938390078954336,1.0,0.22151475476410215,0.11166165641093237,0.1085123602399242,0.12580647417988625,0.05590477791040443,0.04291192783965663,0.09493493527573399,0.11924344967244142,-0.07596005551343873,0.049015694834634735,0.05409663885134936,0.0004283278307345549,0.05132962954386699,0.05865190659731564,-0.009563061337788831,0.0643656305875368,0.08318396681453315,0.008436698355431052,0.0675236714528489,0.07554228581963854,0.09207905534536237,0.05992087471034526,-0.03806285156063925,0.052042381449555176,0.018155279885626176,-0.008160580725251136,-0.024311472289414472,-0.04270546998549655,-0.021108656782035603,0.050116649124950965,0.0650330801581357,-0.01663346326242529,0.012753942694969801,-0.0202382867152335,0.0104565575869204,0.006905849526467719
0.14728699003810744,0.02712682753364721,-0.033435828644374804,-0.022274976127593545,0.04463742522975846,0.0623344445876812,0.04569529876390324,0.010494078344062073,0.028109424360335148,0.10384557022565229,0.06994609048612756,0.09359988199016998,-0.011541289724153523,0.024649992048771927,0.12735208073924398,-0.03798263534883129,0.22151475476410215,1.0,0.11753355447230832,0.1191647520097279,0.11721117596989616,0.005389474118211543,-0.014733107035876354,0.08963221947495992,0.10090934620048911,-0.04153087648708111,0.04177271076401924,0.045230703442625655,0.014500285124294122,0.07256582851616193,0.06756920143711237,0.024142294658285872,0.07263811632507365,0.10223713567197296,0.009242357470157102,0.08546896579527416,0.07758846733172729,0.08171391269558925,0.07154984293992712,-0.025228510672155584,0.04573866513016577,0.03223944057527861,-0.029426486748955382,-0.012024105436988518,-0.04300174039461376,-0.003041476307133644,0.049810297244268775,0.09633165419994406,-0.04547146270064096,0.01710629498506247,-0.0003495007076336794,0.03199146266670172,0.02855394634719668
0.0726057782380169,0.02274987742912987,-0.03489869318674479,0.019215721003351675,0.04519538341032554,0.07740231067302446,0.02525755495690373,0.05036253601661772,0.025069642505764246,0.11070209823361149,0.0905136383250434,0.10993942456407117,-0.019430906671501928,-0.002095715993271955,0.08781920662059862,-0.006549239495764641,0.11166165641093237,0.11753355447230832,1.0,0.4309990526516333,0.4046456992771249,0.025330021979994028,0.03267224160823627,0.08899741405062504,0.1049185931409991,-0.07424075694184232,0.0650677090497319,0.05765520930822238,0.028829572456175182,0.03482935166822282,0.06014281647891128,-0.03813222524810073,0.02569770310279683,0.0697575476871143,0.04877046639419514,0.08777816283612473,0.09290747707676278,0.11110915563642368,0.08593829411342264,0.010158036433603404,0.029153560482238817,0.006103764789880102,-0.05712830042506621,0.009491786802853992,-0.04668527407743041,0.0030313161756768264,0.04620760593675725,0.06053200936553264,-0.00458357306482499,-0.027316099501866132,-0.030959493008702217,-0.002044270611358336,0.05294551512339682
0.06995646081048086,-0.03499438228946422,-0.055117643852684216,0.046452251141883213,0.09380809046705836,0.06494290321527106,0.025717898351875917,0.017826018251611914,-0.001986073182044579,0.1627460561005925,0.1455719236763764,0.16057820306754045,-0.022689242515386284,0.032787285597231736,0.12247550069048622,-0.01629163954605902,0.1085123602399242,0.1191647520097279,0.4309990526516333,1.0,0.5331995194416898,0.036460078524021916,0.00405779772814602,0.07724991412001343,0.12676003507521016,-0.1532528206457763,0.07193485281696815,0.048308343048981316,0.012235797471321736,0.01855114079355899,0.020102952665003893,-0.011431288415860386,0.00845820542763652,0.08118166942129437,0.052222096873288076,0.09324050784542405,0.09034358590050948,0.11806050079916325,0.0837581129943489,0.03900181357953472,0.03098769910063678,-0.02992431323373583,-0.02340794032691094,0.01440876810996422,-0.03366142204952095,-0.012841881395333666,0.034863107068846454,0.09439239061194829,-0.01448808887269211,-0.08635849577283851,-0.012468963376013904,-0.02441833186368319,0.07438970620454975
0.10842224817208296,-0.041047166936159146,-0.05350031351784973,0.022391296364329683,0.14274079865402506,0.08330454618168319,0.046680394184556835,0.041913239658867944,-0.002089549715829229,0.23413238551288165,0.20221352356905103,0.22830467139468247,-0.010630526013070091,0.05355724244583448,0.20850857787869212,0.006222835063598844,0.12580647417988625,0.11721117596989616,0.4046456992771249,0.5331995194416898,1.0,0.010295944490328795,0.0641704594391265,0.09018644590661037,0.13953443309117144,-0.1599273607612445,0.07274199484304882,0.047033988302269,0.011095104535982196,0.020369393401877427,-0.006959197123480099,-0.016139931486472834,0.014015961893676845,0.11429782403409901,0.12258049274408797,0.11006829121084678,0.1313379961767891,0.18127295127732923,0.09037180604496789,0.07591217603687811,0.047053728655139515,-0.01100688521116007,-0.002381866135291352,0.01968828966922903,-0.04140028607430576,-0.02826837369256852,0.03255573097864982,0.1389977019224092,-0.003122996085556468,-0.06275596706279533,-0.0164785141426115,0.02997751374833941,0.10808459763917765
0.04225815794220773,-0.006699067757533692,-0.017888573782616213,-0.04730753514388685,0.007790727428300182,0.06611437296639894,0.04049754734830289,0.014401305984130178,0.05088767553647781,0.007061818298551479,-0.00668581683592109,-0.015718554993439066,-0.013481358401859038,0.020367919115123558,-0.012938761918896587,0.00022437818027093488,0.05590477791040443,0.005389474118211543,0.025330021979994028,0.036460078524021916,0.010295944490328795,1.0,0.027876728756554427,0.002412876112260753,0.0155680576946963,-0.07903099816218336,-0.03693191656676716,0.033016642998407064,0.0263998800745897,-0.03966199842637663,-0.029881833483557364,-0.012386910700088872,-0.024531286375933256,-0.00455492314354054,0.03805738612224294,0.018536370358162163,0.015451799873728678,0.0304066333941738,-0.017343371994878985,0.010003746720852337,-0.014250714656660564,0.022006525166975897,-0.011950140138407948,0.05311437129215659,0.033359669996903735,0.0019085251519370438,-0.042837246076118066,-0.012647922880415595,0.017221829556033658,0.0057722466127329555,-0.005340469854652025,0.036061826169431814,-0.039822962894958396
-0.014403076642804725,-0.011057707794292226,-0.044291331510037564,-0.05144831664443085,-0.0489578754621332,0.04414314364841859,0.009851359163950718,0.05628778501611442,0.10345284279366697,0.040824240594149325,-0.020166978415132288,0.030853633592571084,-0.03791915686825452,0.07220829904336402,0.05972758308983908,-0.0011442222762033417,0.04291192783965663,-0.014733107035876354,0.03267224160823627,0.00405779772814602,0.0641704594391265,0.027876728756554427,1.0,-0.1681441420452308,-0.015192511028791534,-0.1089284078720856,-0.02139495000296002,-0.0011433898445302134,0.42045632307567726,-0.16008031952529933,-0.05399805590756823,-0.011613160325231495,-0.18116946470554915,-0.130786106690383,0.4163580495030423,-0.09141790246834759,-0.03818908292585567,-0.0030592910113085544,-0.19730338165413489,0.306623708287468,-0.16025399127347045,0.2038390027228038,0.09283348294722743,0.07107222522838882,0.025236465992438454,0.004027553629642637,-0.0047070493443056765,-0.037784690472560216,0.008049819039667838,0.015064604654752168,0.014416525137112111,-0.009270976386606879,-0.023789327777255277
0.05561207133543629,0.006071714335440429,-0.04072597866584907,0.047297258203304514,0.06879319364261595,0.060372365234656354,0.0775787116328144,0.0867677540058746,0.04528117449033879,0.12550408087013365,0.1583181957011722,0.10604192513330951,0.006087662603113721,-0.018369843416699064,0.06872448045002623,-0.052393525076950054,0.09493493527573399,0.08963221947495992,0.08899741405062504,0.07724991412001343,0.09018644590661037,0.002412876112260753,-0.1681441420452308,1.0,0.4760109852008332,0.13689840023998406,0.1675192907226164,0.18865775627573111,0.02128518986944419,0.2823181868608442,0.24607370318022317,-0.020616252544150816,0.3054455112625509,0.29434062006978373,-0.06427144224240183,0.3923590407970935,0.3451793090188618,0.27805877927545186,0.1675507284306873,0.04146776403938655,0.2124273216168885,0.08898212186585197,-0.04909233628825079,-0.04402930152343025,-0.06451216586018982,0.006238612808315897,0.12254542431621337,0.1724616935951746,-0.0020442957968134267,0.06867914299359365,-0.05032149058716773,0.05506575262011611,0.0074291896830986325
0.08728299559219871,0.005431991722466169,-0.04134856307776542,0.017960802953127176,0.10332412110753442,0.10000424272062788,0.08891400171832793,0.10451339492419183,0.06975041337443591,0.14255235641447397,0.1635321770601713,0.1273807150035388,0.023432804620889012,0.02773957543536992,0.09528917187099975,-0.024497577786630656,0.11924344967244142,0.10090934620048911,0.1049185931409991,0.12676003507521016,0.13953443309117144,0.0155680576946963,-0.015192511028791534,0.4760109852008332,1.0,-0.10246912539583877,0.1256653945664653,0.23796645599482255,0.047985178180033734,0.20126556000425688,0.13442751485844304,-0.03342035140367199,0.20125633986119976,0.23657109510769964,0.017392044100784057,0.4035903850460526,0.37732831269306316,0.3213234129402406,0.10465866504538517,0.030394939980068567,0.10892331718685755,0.05846427524481193,-0.046829498314874686,-0.021435429453942605,-0.03658702303098798,0.009609303427303402,0.07932839442872233,0.16981622018562462,0.014258681409931008,0.04128836901248791,-0.05004330153864023,0.0442475602743385,0.019209308460894657
-0.23932576673701353,0.01108354011579812,0.12962620331550662,0.025029959553804673,-0.11290067013964193,-0.08426946909064063,-0.025656434640274183,-0.15184297802872482,-0.03861073456702356,-0.11937008022810827,-0.13305497842306302,-0.11081298692973279,0.08916196804068863,0.06169045061431756,-0.08284270214883924,0.006218674591254376,-0.07596005551343873,-0.04153087648708111,-0.07424075694184232,-0.1532528206457763,-0.1599273607612445,-0.07903099816218336,-0.1089284078720856,0.13689840023998406,-0.10246912539583877,1.0,0.026872556286410422,-0.03486720229620897,0.005723667368447747,0.1452080289517723,0.03366523944625169,0.08422714091555551,0.13474859680837337,-0.07860221713242867,-0.1279729094667831,-0.0755600189487039,-0.09345064103466554,-0.2545896173748801,0.04098572265860298,-0.06269954834934878,0.04903474840168362,-0.0649724873601081,0.053081996170333816,-0.1000455643838021,0.08527420468594812,-0.012497727431688446,0.06391658457777266,-0.02561534521614836,-0.0023544793825047644,0.12561689119768396,-0.02166138141863781,0.10836472347970665,-0.06629471429226418
0.004206338717460618,-0.01832748648675189,-0.0266153667191903,0.04115746607483814,0.04676391958671871,0.008687630641399487,0.0024634227623885653,-0.0017991999063623832,0.01758805494591801,0.1015024641986143,0.10515803889019153,0.14526268879468726,0.004491389734419454,-0.01317884702854127,0.10407075187188465,0.0178140499589489,0.049015694834634735,0.04177271076401924,0.0650677090497319,0.07193485281696815,0.07274199484304882,-0.03693191656676716,-0.02139495000296002,0.1675192907226164,0.1256653945664653,0.026872556286410422,1.0,0.16082688223657682,-0.00013818743736536328,0.17246126747736903,0.08852336975251941,-0.0036512750035114718,0.16350957275988467,0.11899877209905566,-0.11341205851330631,0.12138180704336216,0.11203697528886104,0.08899275323532511,0.09395585540902672,0.019046669744263705,0.11636412319600618,-0.006313619337288349,0.023660505327858825,-0.04648136774021454,-0.0592657143013102,-0.024654409502660974,0.059611032523005286,0.12260748479523235,-0.01613358645699059,0.026832196825288437,-0.038121911055055566,0.008144938032717063,0.01768718966976107
